key,developer,initial_state_time,to,initial_state,fieldtype,field,from,created,customer,priority,issuetype,projectkey,category,summary,description,resolutiondate,status,tester,lead_time_hours,lead_time_days,score
CC-3401,lh,2022-11-08T09:47:09.472-0300,11608,In Technical Analysis,jira,status,11607,2022-08-21T13:10:57.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Validacao casas decimais campo valor servico v4/lancamento,"h1.*Contexto*
Incluir no serviço POST /v4/lancamentos uma validação para que o atributo valor não permita a inclusão de lançamentos com mais de 2 casas decimais. 

Realizado teste com o payload abaixo resultando na inclusão do lancamento com valor arredondado.

 
{
    ""data"": {
        ""nomeUsuario"": ""SDBANCO2"",
        ""lancamentos"": [
            {
                ""exibeLancamentoAgrupado"": false,
                ""historico"": 998,
                ""valor"": 334.126
,
                ""validaSaldo"": false,
                ""agencia"": 1,
                ""dataLancamento"": ""2014-11-17"",
                ""transactionId"": ""200"",
                ""bloqueio"": {
                    ""idBloqueio"": 2,
                    ""idLancamentoBloqueio"": 218717
                },
                ""atualizaValorLote"": false,
                ""numConta"": 201120,
                ""referenciaMovimento"": ""teste extrato"",
                ""idLancamento"": 218716,
                ""enviaNotificacao"": false,
                ""detalhes"": ""\{_  \""endToEndId\"" : \""E13370835202107021256TvbbsD667Aa\"",_  \""remittanceInformation\"" : \""{\""desiredResult\"":\""SUCCESS\""}\"",_  \""contraparte\"" : \{_    \""agencia\"" : \""9992\"",_    \""numConta\"" : \""843577\"",_    \""cpfCnpj\"" : \""04841682074\"",_    \""ispb\"" : \""208\""_  }_}""
            }
        ],
        ""loteEntrada"": 14356,
        ""subSistema"": ""MIP""
    }
}
 
Segue extrato:
 
!image-2022-08-21-13-01-06-053.png!
 

h1.*Passos pra reproduzir*

1. Executar API POST /v4/lancamentos, com o campo valor contendo 3 ou mais casas decimais;
2. Visualizar o Extrato Interno no Conta.

h1.*Resultado atual*

O lançamento de com um valor de 3 ou mais casas decimais está sendo arredondado para somente 2 casas.

Reprodução anexa  [^Evidências da reprodução - CC-3401.pdf] 

h1.*Resultado esperado*

Não permitir o lançamento com 3 ou mais casas decimais, assim não ocorrerá arredondamento de valor.

Ajustar a API POST */v4/lancamentos* para ter o mesmo comportamento da POST v2/lancamentos, que ao ser informado o valor com 3 casas decimais ou mais retornará:

{
    ""error"": [
        {
            ""code"": ""Digits"",
            ""message"": ""Campo lancamentos[0].valor: valor numérico fora do limite (<15 dígitos>.<2 dígitos> esperado). Valor informado: [35,038]"",
            ""field"": ""lancamentos[0].valor""
        }
    ]
}
h1.*Solução Técnica*
h1.*Versão*",2022-11-28T18:40:10.000-0300,Fechado,rMa,112,14,28
CC-3740,gr,2022-11-24T14:18:49.615-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-11T10:14:34.000-0300,COSO,Média,Falha,CC,CORRECAO-ERROS,506051 - lançamento automático sistema,"Bom dia,

erro referente ao card https://jira.matera.com/browse/CC-2767 ainda ocorre.
h1. Contexto

No card CC-2767 foi tratado somente os lançamentos inseridos com o tipo_entrada = I, feitos na virada de dia. No cenário do cliente, na virada do dia estão entrando lançamentos com o tipo_entrada = S. Esse também deve ser considerado no tratamento realizado para o tipo I.
h1. Passos para reprodução.

Realizar as devidas configurações e passos nas evidências anexadas à esse jira. 
 No passo que realiza a virada do dia, virar até o primeiro dia do próximo mês, com a tela de lançamentos aberta. Pois, no primeiro dia útil alguns lançamentos são realizados na virada do dia com o tipo_entrada = S. Realizar um lançamento, esse primeiro cai para aprovação.
 Realizar um segundo lançamento, esse é aprovado automaticamente, sem cair para aprovação e todos os demais lançamentos realizados na sequência.
h1. Análise Técnica

Alterar a tela cdlanca.gsx e ajustar o select abaixo:
{code:sql}
sqlImmediate(""select 'S'
	      into   :frmLANCAMENTO.isLoteIntegracao
	      from   cc_lote_entrada
	      where  id_lote_entrada = :frmLANCAMENTO.dfLOTE_CORRENTE and
		     tipo_entrada = 'I'"")
{code}
alterar para considerar também o tipo_entrada = 'S'
h1. Versão

12.0.x",2022-12-02T12:06:53.000-0300,Resolved (Pilot),rMa,56,7,14
TS-602,al,2022-11-28T09:48:56.452-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-23T17:36:52.000-0300,INCFOUSF,Média,Falha,TS,CORRECAO-ERROS,[507695] Duplicidade de Lançamentos ,"Na abertura de dia do TES, chamamos o objeto pTsAbreDia.FinalizaAbertura > que insere na fila QTS_CONTABIL_ASSINC .

Existe um listener que fica monitorando a fila e executa a contabilização:

ContabilizacaoAssincronaListener.java > contabilizacaoAssincronaService.gerarContabilizacao.java > contabilizacaoAssincronaBusiness.gerarContabilizacao.java > contabilizarDia > contabilizaDiaAssincrono.execute > sTsContabilizaDiaAssincrono.sql > sTsContabilizaDia.sql > insere na ts_contbde_diaria.

O processo na abertura de dia não valida se já existe uma contabilidade para a data em questão, então como já foi feito manual, gera a duplicidade.

A tela de Recontabilização, faz um delete na ts_contbde_diaria, e por isso quando recontabiliza novamente, a contabilidade fica correta.

A tela de Recontabilização chama o objeto sTsRecontabilizaDia.


*Solução Técnica:*

Acrescentar no objeto sTsContabilizaDiaAssincrono um delete na tabela ts_contbde_diaria filtrando pela data retroativa (data_entrada) e num_empresa antes da chamado do objeto sTsContabilizaDia. similar ao que acontece no objeto sTsRecontabilizaDia

 !screenshot-1.png|thumbnail! 
",2022-12-12T15:04:52.000-0300,Resolved (Pilot),rMa,80,10,20
CC-3779,jr,2022-12-02T09:30:51.205-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-11-23T17:35:27.000-0300,H6LOC,Média,Falha,CC,CORRECAO-ERROS,C6 - Geração de contas em prejuízo no contábil,"Durante a chamada da proc que registra as contas em prejuízo contábil ocorreu uma falha no processo de transferência de contas para prejuízo. Ocorreu uma exceção no processo e a rotina foi abortada.

Entende-se que a falha ocorreu porque estava inserindo uma conta que já possuía registro na tabela. Observando o erro de PK, a validação ocorre somente por id_CC.

print em anexo:


Proc sCcLancamentosContabeisAd
Insert identificado:
Insert into CC_PREJUIZO_DIVIDA_CONTABIL (
id_cc,
data_ini,
saldo_dev_limite,
saldo_dev_acima_limite,
encargo_cred_rot_normal,
encargo_adepos_normal
) values (
pinIdCC,
pidDataIni,
pinSaldoDevLimite,
pinSaldoDevAcimaLimite,
pinEncargoCredRotNormal,
pinEncargoAdeposNormal );

Aberto o card de melhoria para que seja avaliado a possibilidade de criação de um exception para essa rotina, afim de que o processo não seja abortado durante sua execução.",2022-12-19T09:47:02.000-0300,Resolved (Pilot),rMa,88,11,22
CC-3818,ra,2022-12-12T17:19:02.641-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-12-08T08:40:29.000-0300,RNTACOB,Média,Falha,CC,CORRECAO-ERROS,Campo de transferência de Portabilidade está desabilitado," 

Após entrega da pendência #453984 , a flag de ""Transferência de Portabilidade"" fiocu desabilitada permanentemente.

 

Pendencia

!image-2022-12-08-08-29-12-923.png!

 

Imagem demonstrando o campo desabilitado , mesmo sem ter os dados de crédito cadastrados :

 

!image-2022-12-08-08-32-41-298.png!


h1.*Passos pra reproduzir*


{noformat}
1. Cadastrar nova conta do tipo Salário, com as informações de portabilidade para a mesma IF;
2. Copiar arquivo APCS102, já manipulado, para a pasta C:\temp\sdconta\entradaAberta, para ser consumido pelo sistema;
3. Conferir arquivo no menu > Contas > Conta Corrente > Portabilidade de Conta Salário > Portabilidades Enviadas/Recebidas;
4. Aprovar portabilidade;
5. Manipular o arquivo “sdconta.properties”;
6. Parar e subir na sequência o Tomcat;
7. Conferir na pasta C:\temp\sdconta\saidaAberta se o arquivo APCS103 foi gerado;
8. Copiar um modelo de arquivo APCS103_RET para a pasta saidaAberta e alterar os dados conforme o APCS103 gerado;
9. Mover o arquivo APCS103_RET para a pasta C:\temp\sdconta\entradaAberta, para ser consumido pelo sistema;
10. Retornar a tela do CONTA e dar um Filtro/Consulta na tela de portabilidades recebidas;
11. A portabilidade deverá ter o status alterado para “Aprovação confirmada”;
12. Na tela de cadastro da conta, a flag deverá ter sido alterada para ""Transf. Portabilidade"" e os dados da nova portabilidade preenchidos.
{noformat}


h1.*Resultado atual*

A partir da alteração do card CC-3372, optamos por bloquear a edição  da flag ""Transf. Portabilidade"" visto o fluxo ser através de arquivos e mediado pela CIP.

h1.*Resultado esperado*

Devido o cliente efetuar o cadastro manual, será necessário +retornar ao comportamento anterior+ *somente* para o caso da liberação para edição da flag. 

OBS: As demais alterações realizadas no CC-3372 deverão permanecer.

h1.*Solução Técnica*
h1.*Versão*

",2022-12-26T16:22:00.000-0300,Resolved (Pilot),rMa,88,11,22
TS-567,al,2022-10-06T11:32:13.037-0300,11608,In Technical Analysis,jira,status,11607,2022-10-06T09:34:52.000-0300,CSD,Média,Dívida Técnica,TS,DEFIC FUNCIONAL,[Integração JUD] Transferência Judicial sem integrar com Conta Corrente,"Realizar transferência judicial sem integrar com o Sistema de Conta Corrente.

Verificar se a transferência foi feita anteriormente para evitar duplicidade no envio da TED.",2022-10-10T18:44:20.000-0300,Fechado,ra,24,3,6
CC-3617,al,2022-10-19T12:00:36.393-0300,11608,In Technical Analysis,jira,status,11607,2022-10-19T09:38:35.000-0300,TMA,Alta,Falha,CC,CORRECAO-ERROS,Correção do nome do parâmetro na mensagem da fila QCC_CONTA_EXPORTACAO,"De acordo com o card CC-3430, temos: 
 * _Conta cadastrada no Conta Corrente deve publicar a informacao de IND_INTEGRA_DTW na fila SDBANCO.QCC_CONTA_EXPORTACAO que o standin consome._

Esse nome de parâmetro foi alinhado com o Stand In, que ja realizou a implementação. Mas no Conta Corrente foi implementado o nome deste parâmetro como indIntegraDtw. Com isso o Stand In não está inserindo esta conta na sua proxylist. 

 

Correção a ser feita: 
 * Alterar o nome do parâmetro, na fila QCC_CONTA_EXPORTACAO, para -""ind_integra_dtw""- ""IND_INTEGRA_DTW"" 
 * Alterar o tipo de ""boolean"" para ""string"". 

 ",2022-10-22T19:30:46.000-0300,Resolved (Pilot),ra,24,3,6
CC-3498,ofe,2022-10-21T12:03:09.125-0300,11608,In Technical Analysis,jira,status,11607,2022-09-18T19:02:07.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Replicar na tabela CC_CONTROLE_STATUS a criação de uma conta corrente,"*Problema:* Ao cadastrar uma conta corrente quando o recurso ""APROV_CCC"" está inativo, não está sendo feita a replicação para a tabela CC_CONTROLE_STATUS.

 

=================================

*Sugestão de solução: (testada)*

sCcValidaDepoisInsAtuCc:

Inserir ""else"" apos a chamda da sCcAlteraSituacaoCc:
{code:sql}
  if not pInserindo then
    --
    sCcAlteraSituacaoCc( pIdCc, pSituacaoCc );
    --
	--
  else
    --
    sCcControlaStatusConta ( pIdCc, pSituacaoCc );
    --
  end if;

{code}",2022-10-22T19:29:17.000-0300,Fechado,ra,8,1,2
CC-3679,al,2022-11-01T19:04:20.526-0300,11608,In Technical Analysis,jira,status,11607,2022-11-01T18:56:57.000-0300,CSD,Baixa,Dívida Técnica,CC,CORRECAO-ERROS,Correção do nome do parâmetro na mensagem da fila QCC_CONTA_EXPORTACAO,"Complemento do CARD CC-3617

Correção a ser feita: [*Sisinfo*|https://jira.matera.com/secure/RapidBoard.jspa?rapidView=633&selectedIssue=CC-3477#tab-1]
 * Alterar o nome do parâmetro, na fila QCC_CONTA_EXPORTACAO
 * DE :       ""ind_integra_dtw""
 * PARA:    ""IND_INTEGRA_DTW"" 

 
h3. *Alteração ja realizada no Objeto Anexo*",2022-11-07T18:12:13.000-0300,Fechado,ra,32,4,8
TS-556,al,2022-10-03T20:59:42.638-0300,13316,In Technical Analysis (Pilot),jira,status,13315,2022-09-19T13:53:34.000-0300,NAACOB,Média,Falha,TS,CORRECAO-ERROS,Correção dos campos Data de Vencimento e Data de Pagamento,"h1. *Contexto*

Prezados,
 Cliente: Agibank

Identificamos a necessidade de correção do campo ""Data de Vencimento"" no Recibo de Liquidação de Boletos. Segue detalhamento da solicitação:
  
 1. Solicitação 501871: Alterar a informação do campo de Data de Vencimento >> para a data correta correspondente ao vencimento. Atualmente é informada a Data de Pagamento.
 R: Falha. O Label deve ser alterado para *Data de Pagamento*
h1. *Passos pra reproduzir*

Reprodução anexa [^TS-556 - Evidências da Reprodução_v2.pdf]
h1. *Resultado atual*

O campo “Data Vencimento” presente no recibo está {color:#de350b}incorreto{color}, pois está recebendo a data da liquidação(Data Pagamento).
h1. *Resultado esperado*

Corrigir o label para “Data *Pagamento*”
h1. *Solução Técnica*
h1. *Versão*",2022-10-10T18:43:27.000-0300,Resolved (Pilot),rr,48,6,12
CC-3398,ofe,2022-09-05T14:23:57.184-0300,11608,In Technical Analysis,jira,status,11607,2022-08-19T11:42:33.000-0300,RRME,Média,Melhoria,CC,MELHORIAS,[Integração Stand In] Lançamentos saldo vinculado,"_texto com ênfase_Alterar integração de lançamentos com prazo de vinculação para que não sejam disponibilizados no Stand In

 

*Fluxo de negócio:*

Para movimentações realizadas com históricos de crédito com prazo de vinculação configurado com valor maior que zero, o sistema de Conta Corrente trabalha este valor no campo ""Saldo Vinculado"" e somente realiza a liberação deste valor:
 * na virada de D+N (para históricos de DOC - tipo de documento 1 ou 10)
 * na virada de D+N+1 (para históricos de tipo de documento diferente de 1 e 10)

*Ex:*

Histórico 123 (DOC) está configurado com 1 dia de prazo de vinculação

Histórico 234 (Cheque) está configurado com 1 dia de prazo de vinculação

Sistema está aberto na data de referência 17/08/2022

Correntista recebe um crédito do historico 123 no dia 17/08 no valor de 100

Correntista recebe um crédito do historico 234 no dia 17/08 no valor de 200

Após realizar a abertura do dia 18/08, o valor do lançamento de 100 será disponibilizado na conta corrente. O valor de 200 continuará vinculado

Após realizar a abertura do dia 19/08, o valor do lançamento de 200 será disponibilizado na conta corrente. 

 

*Solução Proposta*

Ao identificar que um lançamento de crédito possui prazo de vinculação, calcular o valor da data do lançamento em que o saldo seria desvinculado e enviar esta data como data de movimentação para o Stand In.

Exemplo no documento: [https://docs.google.com/document/d/1nrMDLt9ZlsxCrulFbI2qn3Sliq5fGpii2okDqX075gU/edit?usp=sharing]

O processo de sincronismo destes lançamentos também devem enviar as mesmas datas.

 

*Análise técnica:*

 

*1. pCcTrataReplicacaoLancamento.lMontaJsonLancamentoAvulso*
{code:sql}
if pisTipoLancamento = C and pirLancamento.prazo_vinculacao > 0 then
   if pirLancamento.tipo_documento in (1,10) then
      --
      -- Para tipo documento DOC, o saldo é desvinculado logo na abertura do dia seguinte
      --
      voJsonLancamento.putDate( 'dataLancamento', sBcRetornaDiaUtil( pirLancamento.data_lancamento, pirLancamento.prazo_vinculacao );
      --
   else
     --
     -- Para outros tipos de documento, o saldo é desvinculado na abertura do dia seguinte + 1 dia
     --      
     voJsonLancamento.putDate( 'dataLancamento', sBcRetornaDiaUtil( pirLancamento.data_lancamento, pirLancamento.prazo_vinculacao + 1); -- tipo documento diferente de DOC desvincula na virada de 1 dia a mais.
   end if;
--
-- comportamento atual (débitos, ou créditos com prazo vinculação = 0)
--
elsif pisIndLancDataFutura = 'S' then
    --
    voJsonLancamento.putDate( 'dataLancamento', pidtDataLancFuturo );
    --
else
    --
    voJsonLancamento.putDate( 'dataLancamento', pirLancamento.data_lancamento );
    --
end if;
 {code}
*2. ivcc_api_standin_sinc_lanc*

 
{code:sql}
Calcular data de lançamento conforme tipo de lançamento, prazo de vinculação e tipo de documento.
Como requer join com a bc_dia_util, a sugestâo foi incluir novos unions na view (objeto em anexo no card){code}
 

*3. ivcc_api_standin_sinc_conta*
{code:sql}
Não retornar valor de saldo vinculado compondo o saldo disponível da conta (objeto alterado está anexado ao card){code}
 

 ",2022-09-30T22:34:52.000-0300,Fechado,al,152,19,38
TS-483,as,2022-09-01T08:23:15.852-0300,11608,In Technical Analysis,jira,status,11607,2022-05-05T16:38:09.000-0300,CSD,Média,Melhoria,TS,MELHORIAS,[DESVIO_DEBITO] Alteracoes no servico de lançamento,"Necessária a alteração na chamada do serviço de lançamentos POST /v2/contas/\{agencia}/\{conta}/lancamentos para tratar os seguintes pontos do desvio de débito:

 

1)   Sub Sistema de Origem

*Problema:* Ao integrar com o Stand In está sendo enviado o Sub Sistema de Origem da Liquidação, porém, quando a integração ocorre primeiro com o Conta Corrente, o Liquidação Financeira abre lote de entrada com Sistema ""SDTES"". Caso existam tratamentos no Conta baseados no sistema do lote (sistema SDTES), as integrações que são replicadas a partir do Stand In irão quebrar estas integrações, pois passarão a dar tratamentos diferenciados para as liquidações originadas no Convenios, Renda Fixa, Emp, Cobrança, Etc, pois o lote de entrada no Sistema de Conta Corrente passará a estar registrado com estes sistemas no momento da replicação Stand In => Conta ao invés de SDTES.

*Solução:* Alterar a integração Liquidação Financeira => Stand In de modo que seja informado SDTES na tag ""subSistema"" da API Rest de inclusão de lançamentos.

*Solução técnica:*

1. alterar procedure ipTs_Standin.lIngetraLancJmsRest para enviar SDTES:

vJsonLote.put('subSistema', 'SDTES');

 

2. Alterar classe classe StandinIntegrationExternalCancelation:

De:

final ResponseEntity<Void> responseEntity = standinRestApiFeignClient.estornoLancamento(s.getnomeSubSisOrigem(), s.getIdempotencyId());

Para: 

final ResponseEntity<Void> responseEntity = standinRestApiFeignClient.estornoLancamento(SDTES, s.getIdempotencyId());

Ou seja, reverter PR: [https://stash.matera.com/projects/UCC/repos/liquidacao-financeira/commits/7f322c151b060e8760f56c148d4fec1260a56b80#business/src/main/java/com/matera/banco/sdtes/service/integracao/standin/StandinIntegrationExternalCancelation.java]

 

2) Informar a data do lançamento:

*Problema:* o desvio de débito do Stand In faz uso do endpoint POST /v2/contas/\{agencia}/\{conta}/lancamentos e não está sendo passada a data de lançamento referente a movimentação.

A partir do tratamento dado no contexto de ""D+1"" é possível informar esta data no serviço, portanto alterar o TES para enviar na chamada.**

 ",2022-09-30T22:55:11.000-0300,Fechado,dro,168,21,42
